Order,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Val,SalePrice,SalesPriceLog,Sale Condition_Abnorml,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,Sale Type_COD,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD,NeighborhoodClass,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Railroad_Adjacent,Railroad_Near,Street_Feeder,Street_Aterial,PosFeature_Adjacent,PosFeature_Near,Street_Grvl,Street_Pave,House Style_1.5Fin,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,HouseAge,HouseRemodelAge,HouseIsreModeled,HouseIsNew,BathroomsTotal,HouseFunctional,PorchSFTotal,Gr Liv Area2,Gr Liv Area Log,Overall Qual2,Overall Cond2,Misc Feature_Gar2,Misc Feature_NA,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Exterior_AsbShng,Exterior_BrkComm,Exterior_BrkFace,Exterior_CBlock,Exterior_CemntBd,Exterior_HdBoard,Exterior_ImStucc,Exterior_MetalSd,Exterior_Plywood,Exterior_PreCast,Exterior_Stone,Exterior_Stucco,Exterior_VinylSd,Exterior_Wd Sdng,Exterior_WdShing,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Roof Style_Flat,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Garage Type_2Types,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,Garage Area2,GarageAge
23,60,7,64.54938507080078,7500,3,5,5,3,3,5,7,5,2000,2000,0.0,3,2,5,4,0,5,533.0,1,0.0,281.0,533.0,4,1,4,814,860,0,1674,1.0,1.0,2,1,3,1,3,7,0,0,2000.0,2,2.0,663.0,3,3,2,0,96,0,0,0,0,0,0,0,216000,12.283033686666302,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,10,10,0,0,3.5,7,96,2802276,7.422971251049421,49,25,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,439569.0,10
24,20,6,75.2106704711914,11241,3,2,5,3,4,5,6,7,1970,1970,180.0,2,2,4,4,0,4,578.0,1,0.0,426.0,578.0,4,1,4,1004,0,0,1004,1.0,1.0,1,0,2,1,2,5,1,3,1970.0,3,2.0,480.0,3,3,2,0,0,0,0,0,0,0,0,700,149000,11.911701584927597,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,40,40,0,0,2.0,7,0,1008016,6.911747300251674,36,49,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,230400.0,40
25,20,6,75.2106704711914,12537,3,2,5,3,4,5,5,6,1971,2008,0.0,2,2,4,4,0,5,734.0,1,0.0,344.0,734.0,4,1,4,1078,0,0,1078,1.0,1.0,1,1,3,1,2,6,1,2,1971.0,3,2.0,500.0,3,3,2,0,0,0,0,0,0,0,0,0,149900,11.917723684090689,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,39,2,1,0,2.5,7,0,1162084,6.982862751468942,25,36,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,250000.0,39
26,20,6,65.0,8450,3,5,5,3,3,5,5,6,1968,1968,0.0,2,2,4,4,0,3,775.0,1,0.0,281.0,775.0,4,1,4,1056,0,0,1056,1.0,1.0,1,0,3,1,2,6,1,2,1968.0,1,1.0,304.0,3,3,2,0,85,184,0,0,0,0,0,0,142000,11.863582336583399,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,42,42,0,0,2.0,7,269,1115136,6.962243464266207,25,36,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,92416.0,42
27,20,6,70.0,8400,3,5,5,3,2,5,4,5,1970,1970,0.0,2,2,4,4,0,4,804.0,2,78.0,0.0,882.0,2,1,4,882,0,0,882,1.0,1.0,1,0,2,1,2,4,0,0,1970.0,3,2.0,525.0,3,3,2,240,0,0,0,0,0,0,2,0,126000,11.744037185933616,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,40,40,0,0,2.0,7,240,777924,6.782192056006791,16,25,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,275625.0,40
28,20,6,70.0,10500,3,5,5,3,1,5,4,5,1971,1971,0.0,2,2,4,4,0,4,432.0,1,0.0,432.0,432.0,2,1,4,864,0,0,864,0.0,0.0,1,0,3,1,2,5,1,1,1971.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,115000,11.652687407345388,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,39,39,0,0,1.0,7,0,746496,6.761572768804055,16,25,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,39
29,120,4,26.0,5858,3,2,5,3,1,5,7,5,1999,1999,0.0,3,2,5,4,0,5,1051.0,3,0.0,354.0,1051.0,4,1,4,1337,0,0,1337,1.0,1.0,2,0,2,1,3,5,1,2,1999.0,3,2.0,511.0,3,3,2,203,68,0,0,0,0,0,0,0,184000,12.122691036591123,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11,11,0,0,3.0,7,271,1787569,7.198183577101943,49,25,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,261121.0,11
30,160,5,21.0,1680,3,5,5,3,3,5,6,5,1971,1971,504.0,2,2,4,4,0,2,156.0,1,0.0,327.0,156.0,2,1,4,483,504,0,987,0.0,0.0,1,1,2,1,2,5,0,0,1971.0,1,1.0,264.0,3,3,2,275,0,0,0,0,0,0,0,0,96000,11.472103470449973,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,39,39,0,0,1.5,7,275,974169,6.894670039433482,36,25,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,69696.0,39
31,160,5,21.0,1680,3,5,5,3,3,5,5,5,1971,1971,492.0,2,2,4,4,0,2,300.0,1,0.0,225.0,300.0,2,1,4,525,567,0,1092,0.0,0.0,1,1,3,1,2,6,0,0,1997.0,1,1.0,320.0,3,3,2,0,0,0,0,0,0,0,0,0,105500,11.566466231898259,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,39,39,0,0,1.5,7,0,1192464,6.9957661563048505,25,25,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,102400.0,13
32,160,5,21.0,1680,3,5,5,3,3,5,6,5,1971,1971,381.0,2,2,4,4,0,1,0.0,1,0.0,525.0,0.0,2,1,4,525,567,0,1092,0.0,0.0,1,1,3,1,2,6,0,0,1971.0,1,1.0,264.0,3,3,2,0,0,0,0,0,0,0,0,0,88000,11.385092093460344,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,39,39,0,0,1.5,7,0,1192464,6.9957661563048505,36,25,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,69696.0,39
33,120,6,53.0,4043,3,5,5,3,3,5,6,5,1977,1977,0.0,2,2,5,4,0,4,360.0,1,0.0,709.0,360.0,2,1,4,1069,0,0,1069,0.0,0.0,2,0,2,1,2,4,1,2,1977.0,2,2.0,440.0,3,3,2,0,55,0,0,165,0,0,0,0,127500,11.755871643580617,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,33,33,0,0,2.0,7,220,1142761,6.974478911025045,36,25,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,193600.0,33
34,160,6,24.0,2280,3,5,5,3,1,5,6,6,1975,1975,0.0,2,2,4,4,0,4,514.0,1,0.0,341.0,514.0,2,1,4,855,601,0,1456,0.0,0.0,2,1,3,1,3,6,1,3,1975.0,1,2.0,440.0,3,3,2,173,0,0,0,0,0,0,0,0,149900,11.917723684090689,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,35,35,0,0,2.5,7,173,2119936,7.283448228756631,36,36,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,193600.0,35
35,120,6,24.0,2280,3,5,5,3,1,5,7,6,1975,1975,0.0,2,2,5,4,0,1,0.0,1,0.0,836.0,0.0,4,1,4,836,0,0,836,0.0,0.0,1,0,2,1,2,4,0,0,1975.0,1,1.0,308.0,3,3,2,0,30,0,0,0,0,0,0,0,120000,11.695247021764184,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,35,35,0,0,1.0,7,30,698896,6.728628613084702,49,36,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,94864.0,35
36,160,6,24.0,2280,3,5,5,3,3,5,6,5,1978,1978,0.0,2,2,5,4,0,4,311.0,1,0.0,544.0,311.0,1,1,4,855,601,0,1456,0.0,0.0,2,1,3,1,2,7,1,3,1978.0,1,2.0,440.0,3,3,2,26,0,0,0,0,0,0,0,0,146000,11.891361900690473,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,32,32,0,0,2.5,7,26,2119936,7.283448228756631,36,25,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,193600.0,32
37,60,6,102.0,12858,3,2,5,3,3,5,9,5,2009,2010,162.0,4,2,5,4,0,1,0.0,1,0.0,1590.0,0.0,4,1,4,1627,707,0,2334,0.0,0.0,2,1,3,1,4,10,1,4,2009.0,3,3.0,751.0,3,3,2,144,133,0,0,0,0,0,0,0,376162,12.837775180646194,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2.5,7,277,5447556,7.755338812846501,81,25,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,564001.0,1
38,20,6,98.0,11478,3,5,5,3,3,5,8,5,2007,2008,200.0,3,2,5,4,0,5,1218.0,1,0.0,486.0,1218.0,4,1,4,1704,0,0,1704,1.0,1.0,2,0,3,1,3,7,1,4,2008.0,2,3.0,772.0,3,3,2,0,50,0,0,0,0,0,0,0,306000,12.631340380934517,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,2,1,0,3.0,7,50,2903616,7.440733707389261,64,25,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,595984.0,2
39,20,6,83.0,10159,3,2,5,3,3,5,9,5,2009,2010,450.0,4,2,5,4,2,5,1646.0,1,0.0,284.0,1646.0,4,1,4,1940,0,0,1940,1.0,1.0,2,1,3,1,4,8,1,4,2010.0,3,3.0,606.0,3,3,2,168,95,0,0,0,0,0,0,0,395192,12.88712700173598,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3.5,7,263,3763600,7.570443252057374,81,25,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,367236.0,0
40,20,6,94.0,12883,3,2,5,3,2,5,8,5,2009,2010,256.0,3,2,5,4,0,1,0.0,1,0.0,1544.0,0.0,4,1,4,1544,0,0,1544,0.0,0.0,2,0,3,1,3,7,0,0,2009.0,2,3.0,868.0,3,3,2,0,35,0,0,0,0,0,0,0,290941,12.58087577645635,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2.0,7,35,2383936,7.342131730584722,64,25,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,753424.0,1
41,20,6,95.0,12182,3,5,5,3,2,5,7,5,2005,2005,226.0,3,2,5,4,1,3,1201.0,1,0.0,340.0,1201.0,4,1,4,1541,0,0,1541,0.0,0.0,2,0,3,1,3,7,1,4,2005.0,2,2.0,532.0,3,3,2,0,70,0,0,0,0,0,0,0,220000,12.301382825334498,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,5,0,0,2.0,7,70,2374681,7.340186835320115,49,25,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,283024.0,5
42,20,6,90.0,11520,3,5,5,3,3,5,9,5,2005,2005,615.0,3,2,5,4,0,5,110.0,1,0.0,1588.0,110.0,4,1,4,1698,0,0,1698,0.0,0.0,2,0,3,1,4,7,1,4,2005.0,3,3.0,730.0,3,3,2,192,74,0,0,0,0,0,0,0,275000,12.524526376648708,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,5,0,0,2.0,7,266,2883204,7.437206366871292,81,25,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,532900.0,5
43,20,6,79.0,14122,3,2,5,3,3,5,8,5,2005,2006,240.0,3,2,5,4,0,5,28.0,1,0.0,1794.0,28.0,4,1,4,1822,0,0,1822,0.0,0.0,2,0,3,1,4,8,1,4,2005.0,2,3.0,678.0,3,3,2,0,119,0,0,0,0,0,0,0,259000,12.464583340681674,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,4,1,0,2.0,7,119,3319684,7.507690077819904,64,25,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,459684.0,5
44,20,6,70.0,10171,3,2,5,3,3,5,7,5,2004,2004,168.0,3,2,5,4,0,5,2.0,1,0.0,1515.0,2.0,4,1,4,1535,0,0,1535,0.0,0.0,2,0,3,1,3,7,0,0,2004.0,2,2.0,532.0,3,3,2,0,0,0,0,0,0,0,0,0,214000,12.273731294003989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,6,0,0,2.0,7,0,2356225,7.336285660021297,49,25,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,283024.0,6
45,20,6,100.0,12919,3,2,5,3,3,5,9,5,2009,2010,760.0,4,2,5,4,3,5,2188.0,1,0.0,142.0,2188.0,4,1,4,2364,0,0,2364,1.0,1.0,2,1,2,1,4,11,2,4,2009.0,3,3.0,820.0,3,3,2,0,67,0,0,0,0,0,0,0,611657,13.323926946863102,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3.5,7,67,5588496,7.768110378525988,81,25,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,672400.0,1
46,120,6,44.0,6371,3,2,5,3,3,5,7,5,2009,2010,128.0,3,2,5,4,1,5,733.0,1,0.0,625.0,733.0,4,1,4,1358,0,0,1358,1.0,1.0,2,0,2,1,3,6,1,4,2010.0,2,2.0,484.0,3,3,2,192,35,0,0,0,0,0,0,0,224000,12.319401330837177,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,3.0,7,227,1844164,7.213768308118642,49,25,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,234256.0,0
47,20,6,110.0,14300,3,5,1,3,3,2,9,5,2003,2004,1095.0,4,2,5,4,3,5,1373.0,1,0.0,1473.0,1373.0,4,1,4,2696,0,0,2696,1.0,1.0,2,1,3,1,4,10,2,4,2003.0,3,3.0,958.0,3,3,2,220,150,0,0,0,0,0,0,0,500000,13.122363377404328,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,6,1,0,3.5,7,370,7268416,7.899524472032198,81,25,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,917764.0,7
48,60,6,105.0,13650,3,5,5,3,2,5,8,5,2002,2002,232.0,3,2,5,4,3,5,578.0,1,0.0,1093.0,578.0,4,1,4,1687,563,0,2250,1.0,1.0,2,1,3,1,3,7,1,5,2002.0,3,3.0,756.0,3,3,2,238,130,0,0,0,0,0,0,0,320000,12.676076274775909,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,8,8,0,0,3.5,7,368,5062500,7.718685495198466,64,25,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,571536.0,8
